instance_id,seed,model,original_query,repaired_query,ground_truth_repair,exec_success,equiv_success,similarity,oracle_score,edit_distance,edit_distance_norm,latency_s,difficulty,drift_category,query_complexity,sqlstate,captured_error,model_error,prompt_sha1,response_sha1
SDR-42-0027,42,phi4_14b,"SELECT ""created_at"", COUNT(*) AS cnt FROM ""customers"" WHERE ""created_at"" IS NOT NULL GROUP BY ""created_at"" ORDER BY cnt DESC LIMIT 50;","SELECT created_at, COUNT(*) AS cnt FROM customer_master WHERE created_at IS NOT NULL GROUP BY created_at ORDER BY cnt DESC LIMIT 50;","SELECT ""created_at"", COUNT(*) AS cnt FROM customer_master WHERE NOT ""created_at"" IS NULL GROUP BY ""created_at"" ORDER BY cnt DESC LIMIT 50;",True,True,1.0,1.0,14,0.10144927536231885,5.819177150726318,2,table_rename,aggregation,42P01,"relation ""customers"" does not exist
LINE 1: SELECT ""created_at"", COUNT(*) AS cnt FROM ""customers"" WHERE ...
                                                  ^
",,c40302f18c86dde84e278fe17eb375da71391c97,d8384bbfd6a505f0b072f37c65f81cf98d655f16
SDR-42-0027,42,baseline_fuzzy,"SELECT ""created_at"", COUNT(*) AS cnt FROM ""customers"" WHERE ""created_at"" IS NOT NULL GROUP BY ""created_at"" ORDER BY cnt DESC LIMIT 50;","SELECT ""created_at"", COUNT(*) AS cnt FROM customer_master WHERE NOT ""created_at"" IS NULL GROUP BY ""created_at"" ORDER BY cnt DESC LIMIT 50;","SELECT ""created_at"", COUNT(*) AS cnt FROM customer_master WHERE NOT ""created_at"" IS NULL GROUP BY ""created_at"" ORDER BY cnt DESC LIMIT 50;",True,True,1.0,1.0,0,0.0,0.0,2,table_rename,aggregation,42P01,"relation ""customers"" does not exist
LINE 1: SELECT ""created_at"", COUNT(*) AS cnt FROM ""customers"" WHERE ...
                                                  ^
",,c40302f18c86dde84e278fe17eb375da71391c97,291d68633e8a15d72589e22cfbfda85158628b8f
SDR-42-0028,42,Gemma3_27b,"WITH t AS (SELECT ""customer_id"" AS key_col FROM ""orders"" WHERE ""customer_id"" IS NOT NULL) SELECT key_col, COUNT(*) AS cnt FROM t GROUP BY key_col ORDER BY cnt DESC LIMIT 25;","WITH t AS (SELECT ""user_id"" AS key_col FROM ""orders"" WHERE ""user_id"" IS NOT NULL) SELECT key_col, COUNT(*) AS cnt FROM t GROUP BY key_col ORDER BY cnt DESC LIMIT 25;","WITH t AS (SELECT user_id AS key_col FROM ""orders"" WHERE NOT user_id IS NULL) SELECT key_col, COUNT(*) AS cnt FROM t GROUP BY key_col ORDER BY cnt DESC LIMIT 25;",True,True,1.0,1.0,11,0.06666666666666667,9.196136951446533,2,multi_column,cte,42703,"column ""customer_id"" does not exist
LINE 1: WITH t AS (SELECT ""customer_id"" AS key_col FROM ""orders"" WHE...
                          ^
",,64eb73cb8297194c9fe2d3fb195aaee5e0851a60,8f78ce02510c9e74deb79cc306fc12c2b2e5f564
SDR-42-0028,42,DeepSeek_7b,"WITH t AS (SELECT ""customer_id"" AS key_col FROM ""orders"" WHERE ""customer_id"" IS NOT NULL) SELECT key_col, COUNT(*) AS cnt FROM t GROUP BY key_col ORDER BY cnt DESC LIMIT 25;","WITH t AS (SELECT ""user_id"" AS key_col FROM ""orders"" WHERE ""user_id"" IS NOT NULL) SELECT key_col, COUNT(*) AS cnt FROM t GROUP BY key_col ORDER BY cnt DESC LIMIT 25;","WITH t AS (SELECT user_id AS key_col FROM ""orders"" WHERE NOT user_id IS NULL) SELECT key_col, COUNT(*) AS cnt FROM t GROUP BY key_col ORDER BY cnt DESC LIMIT 25;",True,True,1.0,1.0,11,0.06666666666666667,16.619892835617065,2,multi_column,cte,42703,"column ""customer_id"" does not exist
LINE 1: WITH t AS (SELECT ""customer_id"" AS key_col FROM ""orders"" WHE...
                          ^
",,64eb73cb8297194c9fe2d3fb195aaee5e0851a60,27478ee1dc511be1c4707fa33303686ce9d321e8
SDR-42-0028,42,Mistral_7b,"WITH t AS (SELECT ""customer_id"" AS key_col FROM ""orders"" WHERE ""customer_id"" IS NOT NULL) SELECT key_col, COUNT(*) AS cnt FROM t GROUP BY key_col ORDER BY cnt DESC LIMIT 25;","WITH t AS (SELECT ""user_id"" AS key_col FROM ""orders"" WHERE ""user_id"" IS NOT NULL) SELECT key_col, COUNT(*) AS cnt FROM t GROUP BY key_col ORDER BY cnt DESC LIMIT 25;","WITH t AS (SELECT user_id AS key_col FROM ""orders"" WHERE NOT user_id IS NULL) SELECT key_col, COUNT(*) AS cnt FROM t GROUP BY key_col ORDER BY cnt DESC LIMIT 25;",True,True,1.0,1.0,11,0.06666666666666667,3.161937713623047,2,multi_column,cte,42703,"column ""customer_id"" does not exist
LINE 1: WITH t AS (SELECT ""customer_id"" AS key_col FROM ""orders"" WHE...
                          ^
",,64eb73cb8297194c9fe2d3fb195aaee5e0851a60,8f78ce02510c9e74deb79cc306fc12c2b2e5f564
SDR-42-0028,42,phi4_14b,"WITH t AS (SELECT ""customer_id"" AS key_col FROM ""orders"" WHERE ""customer_id"" IS NOT NULL) SELECT key_col, COUNT(*) AS cnt FROM t GROUP BY key_col ORDER BY cnt DESC LIMIT 25;","WITH t AS (SELECT ""user_id"" AS key_col FROM ""orders"" WHERE ""user_id"" IS NOT NULL) SELECT key_col, COUNT(*) AS cnt FROM t GROUP BY key_col ORDER BY cnt DESC LIMIT 25;","WITH t AS (SELECT user_id AS key_col FROM ""orders"" WHERE NOT user_id IS NULL) SELECT key_col, COUNT(*) AS cnt FROM t GROUP BY key_col ORDER BY cnt DESC LIMIT 25;",True,True,1.0,1.0,11,0.06666666666666667,5.964043855667114,2,multi_column,cte,42703,"column ""customer_id"" does not exist
LINE 1: WITH t AS (SELECT ""customer_id"" AS key_col FROM ""orders"" WHE...
                          ^
",,64eb73cb8297194c9fe2d3fb195aaee5e0851a60,51f53b33bac5b6c88afd9cd0d74943f6c0f00fa5
SDR-42-0028,42,baseline_fuzzy,"WITH t AS (SELECT ""customer_id"" AS key_col FROM ""orders"" WHERE ""customer_id"" IS NOT NULL) SELECT key_col, COUNT(*) AS cnt FROM t GROUP BY key_col ORDER BY cnt DESC LIMIT 25;","WITH t AS (SELECT ""customer_id"" AS key_col FROM ""orders"" WHERE ""customer_id"" IS NOT NULL) SELECT key_col, COUNT(*) AS cnt FROM t GROUP BY key_col ORDER BY cnt DESC LIMIT 25;","WITH t AS (SELECT user_id AS key_col FROM ""orders"" WHERE NOT user_id IS NULL) SELECT key_col, COUNT(*) AS cnt FROM t GROUP BY key_col ORDER BY cnt DESC LIMIT 25;",False,False,0.0,0.0,18,0.10404624277456648,0.0,2,multi_column,cte,42703,"column ""customer_id"" does not exist
LINE 1: WITH t AS (SELECT ""customer_id"" AS key_col FROM ""orders"" WHE...
                          ^
","column ""customer_id"" does not exist
LINE 1: WITH t AS (SELECT ""customer_id"" AS key_col FROM ""orders"" WHE...
                          ^
",64eb73cb8297194c9fe2d3fb195aaee5e0851a60,ff6600673d004b9ed14ed419b6e55848da4a34bc
SDR-42-0029,42,Gemma3_27b,"SELECT ""order_date"", COUNT(*) OVER (PARTITION BY ""order_date"") AS freq, ROW_NUMBER() OVER (PARTITION BY ""order_date"" ORDER BY ""order_date"") AS rn FROM ""orders"" WHERE ""order_date"" IS NOT NULL LIMIT 100;","SELECT ""date_ordered"", COUNT(*) OVER (PARTITION BY ""date_ordered"") AS freq, ROW_NUMBER() OVER (PARTITION BY ""date_ordered"" ORDER BY ""date_ordered"") AS rn FROM ""orders"" WHERE ""date_ordered"" IS NOT NULL LIMIT 100;","SELECT date_ordered, COUNT(*) OVER (PARTITION BY date_ordered) AS freq, ROW_NUMBER() OVER (PARTITION BY date_ordered ORDER BY date_ordered) AS rn FROM ""orders"" WHERE NOT date_ordered IS NULL LIMIT 100;",True,True,1.0,1.0,17,0.08056872037914692,9.362818002700806,1,multi_column,window,42703,"column ""order_date"" does not exist
LINE 1: SELECT ""order_date"", COUNT(*) OVER (PARTITION BY ""order_date...
               ^
",,ada572b17c0512decbaad9dbd83aa429aac0e425,cd9bf46ad1c284dd08280d5c22fd6cb13235f5e7
SDR-42-0029,42,DeepSeek_7b,"SELECT ""order_date"", COUNT(*) OVER (PARTITION BY ""order_date"") AS freq, ROW_NUMBER() OVER (PARTITION BY ""order_date"" ORDER BY ""order_date"") AS rn FROM ""orders"" WHERE ""order_date"" IS NOT NULL LIMIT 100;","SELECT ""date_ordered"", COUNT(*) OVER (PARTITION BY ""date_ordered"") AS freq, ROW_NUMBER() OVER (PARTITION BY ""date_ordered"" ORDER BY ""date_ordered"") AS rn FROM ""orders"" WHERE ""order_date"" IS NOT NULL LIMIT 100;","SELECT date_ordered, COUNT(*) OVER (PARTITION BY date_ordered) AS freq, ROW_NUMBER() OVER (PARTITION BY date_ordered ORDER BY date_ordered) AS rn FROM ""orders"" WHERE NOT date_ordered IS NULL LIMIT 100;",False,False,0.0,0.0,23,0.11004784688995216,8.971297025680542,1,multi_column,window,42703,"column ""order_date"" does not exist
LINE 1: SELECT ""order_date"", COUNT(*) OVER (PARTITION BY ""order_date...
               ^
","column ""order_date"" does not exist
LINE 1: ...RDER BY ""date_ordered"") AS rn FROM ""orders"" WHERE ""order_dat...
                                                             ^
",ada572b17c0512decbaad9dbd83aa429aac0e425,30307b3fe6d024ecc82a0c69f58600b452a75460
SDR-42-0029,42,Mistral_7b,"SELECT ""order_date"", COUNT(*) OVER (PARTITION BY ""order_date"") AS freq, ROW_NUMBER() OVER (PARTITION BY ""order_date"" ORDER BY ""order_date"") AS rn FROM ""orders"" WHERE ""order_date"" IS NOT NULL LIMIT 100;","SELECT date_ordered AS order_date, COUNT(*) OVER (PARTITION BY date_ordered) AS freq, ROW_NUMBER() OVER (PARTITION BY date_ordered ORDER BY date_ordered) AS rn FROM orders WHERE date_ordered IS NOT NULL LIMIT 100;","SELECT date_ordered, COUNT(*) OVER (PARTITION BY date_ordered) AS freq, ROW_NUMBER() OVER (PARTITION BY date_ordered ORDER BY date_ordered) AS rn FROM ""orders"" WHERE NOT date_ordered IS NULL LIMIT 100;",True,True,1.0,1.0,24,0.11267605633802817,3.3933353424072266,1,multi_column,window,42703,"column ""order_date"" does not exist
LINE 1: SELECT ""order_date"", COUNT(*) OVER (PARTITION BY ""order_date...
               ^
",,ada572b17c0512decbaad9dbd83aa429aac0e425,996237b2c6f9b679cd7b79b2d6282e445586a56d
SDR-42-0029,42,phi4_14b,"SELECT ""order_date"", COUNT(*) OVER (PARTITION BY ""order_date"") AS freq, ROW_NUMBER() OVER (PARTITION BY ""order_date"" ORDER BY ""order_date"") AS rn FROM ""orders"" WHERE ""order_date"" IS NOT NULL LIMIT 100;","SELECT ""date_ordered"", COUNT(*) OVER (PARTITION BY ""date_ordered"") AS freq, ROW_NUMBER() OVER (PARTITION BY ""date_ordered"" ORDER BY ""date_ordered"") AS rn FROM ""orders"" WHERE ""date_ordered"" IS NOT NULL LIMIT 100;","SELECT date_ordered, COUNT(*) OVER (PARTITION BY date_ordered) AS freq, ROW_NUMBER() OVER (PARTITION BY date_ordered ORDER BY date_ordered) AS rn FROM ""orders"" WHERE NOT date_ordered IS NULL LIMIT 100;",True,True,1.0,1.0,17,0.08056872037914692,6.152764081954956,1,multi_column,window,42703,"column ""order_date"" does not exist
LINE 1: SELECT ""order_date"", COUNT(*) OVER (PARTITION BY ""order_date...
               ^
",,ada572b17c0512decbaad9dbd83aa429aac0e425,becdc99b09088179bd3aa98ab5c736401e8a7c91
SDR-42-0029,42,baseline_fuzzy,"SELECT ""order_date"", COUNT(*) OVER (PARTITION BY ""order_date"") AS freq, ROW_NUMBER() OVER (PARTITION BY ""order_date"" ORDER BY ""order_date"") AS rn FROM ""orders"" WHERE ""order_date"" IS NOT NULL LIMIT 100;","SELECT order_id, COUNT(*) OVER (PARTITION BY order_id) AS freq, ROW_NUMBER() OVER (PARTITION BY order_id ORDER BY order_id) AS rn FROM ""orders"" WHERE NOT order_id IS NULL LIMIT 100;","SELECT date_ordered, COUNT(*) OVER (PARTITION BY date_ordered) AS freq, ROW_NUMBER() OVER (PARTITION BY date_ordered ORDER BY date_ordered) AS rn FROM ""orders"" WHERE NOT date_ordered IS NULL LIMIT 100;",True,False,0.0,0.0,35,0.17412935323383086,0.0,1,multi_column,window,42703,"column ""order_date"" does not exist
LINE 1: SELECT ""order_date"", COUNT(*) OVER (PARTITION BY ""order_date...
               ^
",,ada572b17c0512decbaad9dbd83aa429aac0e425,30f03ebd681f84acdae7d3f3e5d78c33c9e0e547
SDR-42-0030,42,Gemma3_27b,"SELECT ""category"" FROM ""products"" WHERE ""category"" IS NOT NULL LIMIT 100;","SELECT ""cat"" FROM ""products"" WHERE ""cat"" IS NOT NULL LIMIT 100;","SELECT cat FROM ""products"" WHERE NOT cat IS NULL LIMIT 100;",True,True,1.0,1.0,11,0.1746031746031746,8.438329219818115,1,single_column,simple,42703,"column ""category"" does not exist
LINE 1: SELECT ""category"" FROM ""products"" WHERE ""category"" IS NOT NU...
               ^
",,864f6738dc15c43243817308faa5ec12c5983aba,d9e4f86254d5cc74517ccd313c5fe40caf35a1a1
SDR-42-0030,42,DeepSeek_7b,"SELECT ""category"" FROM ""products"" WHERE ""category"" IS NOT NULL LIMIT 100;","<think>
Alright, I'm trying to help fix this SQL query that's failing. Let me start by understanding the problem.
The error message says ""column 'category' does not exist."" So, the original query is trying to select from a column called ""category"" in the products table, but it doesn't actually exist there based on the current schema.
Looking at the database schema provided:
- The products table has columns: product_id, product_name, cat (which I think stands for category), unit_price, stock_quantity.
So, instead of ""category,"" the column is named ""cat."" That's probably why the query is failing—it's looking for a non-existent column.
The original query was:
SELECT ""category"" FROM ""products"" WHERE ""category"" IS NOT NULL LIMIT 100;","SELECT cat FROM ""products"" WHERE NOT cat IS NULL LIMIT 100;",False,False,0.0,0.0,680,0.9214092140921409,7.389090061187744,1,single_column,simple,42703,"column ""category"" does not exist
LINE 1: SELECT ""category"" FROM ""products"" WHERE ""category"" IS NOT NU...
               ^
","syntax error at or near ""<""
LINE 1: <think>
        ^
",864f6738dc15c43243817308faa5ec12c5983aba,6193d54cec1e288224b69ab7f8cb38cdcb5438ae
SDR-42-0030,42,Mistral_7b,"SELECT ""category"" FROM ""products"" WHERE ""category"" IS NOT NULL LIMIT 100;","SELECT cat AS ""category"" FROM products WHERE cat IS NOT NULL LIMIT 100;","SELECT cat FROM ""products"" WHERE NOT cat IS NULL LIMIT 100;",True,True,1.0,1.0,24,0.3380281690140845,2.938094139099121,1,single_column,simple,42703,"column ""category"" does not exist
LINE 1: SELECT ""category"" FROM ""products"" WHERE ""category"" IS NOT NU...
               ^
",,864f6738dc15c43243817308faa5ec12c5983aba,cadf584877ee1238ad53896fe4dd0cb0f1556403
SDR-42-0030,42,phi4_14b,"SELECT ""category"" FROM ""products"" WHERE ""category"" IS NOT NULL LIMIT 100;","SELECT ""cat"" FROM ""products"" WHERE ""cat"" IS NOT NULL LIMIT 100;","SELECT cat FROM ""products"" WHERE NOT cat IS NULL LIMIT 100;",True,True,1.0,1.0,11,0.1746031746031746,5.940586805343628,1,single_column,simple,42703,"column ""category"" does not exist
LINE 1: SELECT ""category"" FROM ""products"" WHERE ""category"" IS NOT NU...
               ^
",,864f6738dc15c43243817308faa5ec12c5983aba,0b32094aef87f91fb4cae5503d4c1f34940ce075
SDR-42-0030,42,baseline_fuzzy,"SELECT ""category"" FROM ""products"" WHERE ""category"" IS NOT NULL LIMIT 100;","SELECT ""category"" FROM ""products"" WHERE ""category"" IS NOT NULL LIMIT 100;","SELECT cat FROM ""products"" WHERE NOT cat IS NULL LIMIT 100;",False,False,0.0,0.0,20,0.273972602739726,0.0,1,single_column,simple,42703,"column ""category"" does not exist
LINE 1: SELECT ""category"" FROM ""products"" WHERE ""category"" IS NOT NU...
               ^
","column ""category"" does not exist
LINE 1: SELECT ""category"" FROM ""products"" WHERE ""category"" IS NOT NU...
               ^
",864f6738dc15c43243817308faa5ec12c5983aba,d3ba42aa6bab9acaf2351c82cec4dd0fdce46b80
SDR-42-0031,42,Gemma3_27b,"SELECT * FROM ""customers"" WHERE ""email_address"" IN (SELECT DISTINCT ""email_address"" FROM ""customers"" WHERE ""email_address"" IS NOT NULL LIMIT 10) LIMIT 50;",SELECT * FROM customer_master WHERE contact_email IN (SELECT DISTINCT contact_email FROM customer_master WHERE contact_email IS NOT NULL LIMIT 10) LIMIT 50;,SELECT * FROM customer_master WHERE contact_email IN (SELECT DISTINCT contact_email FROM customer_master WHERE NOT contact_email IS NULL LIMIT 10) LIMIT 50;,True,True,1.0,1.0,8,0.05128205128205128,8.772119045257568,1,mixed,subquery,42P01,"relation ""customers"" does not exist
LINE 1: SELECT * FROM ""customers"" WHERE ""email_address"" IN (SELECT D...
                      ^
",,63e4bf89eec378d825d5fae226473047612e998a,a0f3cf8a578220fe2462d3c28801ff67ac0eefd2
SDR-42-0031,42,DeepSeek_7b,"SELECT * FROM ""customers"" WHERE ""email_address"" IN (SELECT DISTINCT ""email_address"" FROM ""customers"" WHERE ""email_address"" IS NOT NULL LIMIT 10) LIMIT 50;","SELECT * FROM ""customer_master"" WHERE ""contact_email"" IN (SELECT DISTINCT ""contact_email"" FROM ""customer_master"" WHERE ""contact_email"" IS NOT NULL LIMIT 10) LIMIT 50;",SELECT * FROM customer_master WHERE contact_email IN (SELECT DISTINCT contact_email FROM customer_master WHERE NOT contact_email IS NULL LIMIT 10) LIMIT 50;,True,True,1.0,1.0,17,0.10240963855421686,7.36175799369812,1,mixed,subquery,42P01,"relation ""customers"" does not exist
LINE 1: SELECT * FROM ""customers"" WHERE ""email_address"" IN (SELECT D...
                      ^
",,63e4bf89eec378d825d5fae226473047612e998a,29620538e2c3882bd8c94866bc81c7fe7be80fec
SDR-42-0031,42,Mistral_7b,"SELECT * FROM ""customers"" WHERE ""email_address"" IN (SELECT DISTINCT ""email_address"" FROM ""customers"" WHERE ""email_address"" IS NOT NULL LIMIT 10) LIMIT 50;",SELECT * FROM customer_master WHERE contact_email IN (SELECT DISTINCT contact_email FROM customer_master WHERE contact_email IS NOT NULL LIMIT 10) LIMIT 50;,SELECT * FROM customer_master WHERE contact_email IN (SELECT DISTINCT contact_email FROM customer_master WHERE NOT contact_email IS NULL LIMIT 10) LIMIT 50;,True,True,1.0,1.0,8,0.05128205128205128,3.212893009185791,1,mixed,subquery,42P01,"relation ""customers"" does not exist
LINE 1: SELECT * FROM ""customers"" WHERE ""email_address"" IN (SELECT D...
                      ^
",,63e4bf89eec378d825d5fae226473047612e998a,a0f3cf8a578220fe2462d3c28801ff67ac0eefd2
SDR-42-0031,42,phi4_14b,"SELECT * FROM ""customers"" WHERE ""email_address"" IN (SELECT DISTINCT ""email_address"" FROM ""customers"" WHERE ""email_address"" IS NOT NULL LIMIT 10) LIMIT 50;",SELECT * FROM customer_master WHERE contact_email IN (SELECT DISTINCT contact_email FROM customer_master WHERE contact_email IS NOT NULL LIMIT 10) LIMIT 50;,SELECT * FROM customer_master WHERE contact_email IN (SELECT DISTINCT contact_email FROM customer_master WHERE NOT contact_email IS NULL LIMIT 10) LIMIT 50;,True,True,1.0,1.0,8,0.05128205128205128,5.998304605484009,1,mixed,subquery,42P01,"relation ""customers"" does not exist
LINE 1: SELECT * FROM ""customers"" WHERE ""email_address"" IN (SELECT D...
                      ^
",,63e4bf89eec378d825d5fae226473047612e998a,a3a3686423e0837b4c130de83631d3d8eb28ef76
SDR-42-0031,42,baseline_fuzzy,"SELECT * FROM ""customers"" WHERE ""email_address"" IN (SELECT DISTINCT ""email_address"" FROM ""customers"" WHERE ""email_address"" IS NOT NULL LIMIT 10) LIMIT 50;","SELECT * FROM customer_master WHERE ""email_address"" IN (SELECT DISTINCT ""email_address"" FROM customer_master WHERE NOT ""email_address"" IS NULL LIMIT 10) LIMIT 50;",SELECT * FROM customer_master WHERE contact_email IN (SELECT DISTINCT contact_email FROM customer_master WHERE NOT contact_email IS NULL LIMIT 10) LIMIT 50;,False,False,0.0,0.0,42,0.25925925925925924,0.0,1,mixed,subquery,42P01,"relation ""customers"" does not exist
LINE 1: SELECT * FROM ""customers"" WHERE ""email_address"" IN (SELECT D...
                      ^
","column ""email_address"" does not exist
LINE 1: ..._master WHERE ""email_address"" IN (SELECT DISTINCT ""email_add...
                                                             ^
",63e4bf89eec378d825d5fae226473047612e998a,415a729eee4cd51ca0f5ea24abb6db7b1fa4c3d6
SDR-42-0032,42,Gemma3_27b,"SELECT * FROM ""customers"" WHERE ""customer_id"" IN (SELECT DISTINCT ""customer_id"" FROM ""customers"" WHERE ""customer_id"" IS NOT NULL LIMIT 10) LIMIT 50;","SELECT * FROM ""customers"" WHERE ""user_id"" IN (SELECT DISTINCT ""user_id"" FROM ""customers"" WHERE ""user_id"" IS NOT NULL LIMIT 10) LIMIT 50;","SELECT * FROM ""customers"" WHERE user_id IN (SELECT DISTINCT user_id FROM ""customers"" WHERE NOT user_id IS NULL LIMIT 10) LIMIT 50;",True,True,1.0,1.0,13,0.09558823529411764,8.749037504196167,2,single_column,subquery,42703,"column ""customer_id"" does not exist
LINE 1: ...ustomers"" WHERE ""customer_id"" IN (SELECT DISTINCT ""customer_...
                                                             ^
",,ced3b44f150c493e5689c414543bbdeffc2f1c17,3a4e8170423f7379d656d9913bce5f1229530c18
SDR-42-0032,42,DeepSeek_7b,"SELECT * FROM ""customers"" WHERE ""customer_id"" IN (SELECT DISTINCT ""customer_id"" FROM ""customers"" WHERE ""customer_id"" IS NOT NULL LIMIT 10) LIMIT 50;","SELECT * FROM ""customers"" WHERE ""user_id"" IN (SELECT DISTINCT ""user_id"" FROM ""customers"" WHERE ""user_id"" IS NOT NULL LIMIT 10) LIMIT 50;","SELECT * FROM ""customers"" WHERE user_id IN (SELECT DISTINCT user_id FROM ""customers"" WHERE NOT user_id IS NULL LIMIT 10) LIMIT 50;",True,True,1.0,1.0,13,0.09558823529411764,19.188790321350098,2,single_column,subquery,42703,"column ""customer_id"" does not exist
LINE 1: ...ustomers"" WHERE ""customer_id"" IN (SELECT DISTINCT ""customer_...
                                                             ^
",,ced3b44f150c493e5689c414543bbdeffc2f1c17,31f1f6acc559621a92e94f2aa5fb681a5efed29f
SDR-42-0032,42,Mistral_7b,"SELECT * FROM ""customers"" WHERE ""customer_id"" IN (SELECT DISTINCT ""customer_id"" FROM ""customers"" WHERE ""customer_id"" IS NOT NULL LIMIT 10) LIMIT 50;",SELECT * FROM customers WHERE customer_id IN (SELECT DISTINCT user_id FROM customers WHERE user_id IS NOT NULL LIMIT 10) LIMIT 50;,"SELECT * FROM ""customers"" WHERE user_id IN (SELECT DISTINCT user_id FROM ""customers"" WHERE NOT user_id IS NULL LIMIT 10) LIMIT 50;",False,False,0.0,0.0,16,0.12307692307692308,3.320702075958252,2,single_column,subquery,42703,"column ""customer_id"" does not exist
LINE 1: ...ustomers"" WHERE ""customer_id"" IN (SELECT DISTINCT ""customer_...
                                                             ^
","column ""customer_id"" does not exist
LINE 1: SELECT * FROM customers WHERE customer_id IN (SELECT DISTINC...
                                      ^
",ced3b44f150c493e5689c414543bbdeffc2f1c17,f68ff6a6dcf5b2e01161062249827679df8158f9
SDR-42-0032,42,phi4_14b,"SELECT * FROM ""customers"" WHERE ""customer_id"" IN (SELECT DISTINCT ""customer_id"" FROM ""customers"" WHERE ""customer_id"" IS NOT NULL LIMIT 10) LIMIT 50;","SELECT * FROM ""customers"" WHERE ""user_id"" IN (SELECT DISTINCT ""user_id"" FROM ""customers"" WHERE ""user_id"" IS NOT NULL LIMIT 10) LIMIT 50;","SELECT * FROM ""customers"" WHERE user_id IN (SELECT DISTINCT user_id FROM ""customers"" WHERE NOT user_id IS NULL LIMIT 10) LIMIT 50;",True,True,1.0,1.0,13,0.09558823529411764,5.799281120300293,2,single_column,subquery,42703,"column ""customer_id"" does not exist
LINE 1: ...ustomers"" WHERE ""customer_id"" IN (SELECT DISTINCT ""customer_...
                                                             ^
",,ced3b44f150c493e5689c414543bbdeffc2f1c17,d271d3a8110b96ceddbfffaf8d74659080ccf61e
SDR-42-0032,42,baseline_fuzzy,"SELECT * FROM ""customers"" WHERE ""customer_id"" IN (SELECT DISTINCT ""customer_id"" FROM ""customers"" WHERE ""customer_id"" IS NOT NULL LIMIT 10) LIMIT 50;","SELECT * FROM ""customers"" WHERE ""customer_id"" IN (SELECT DISTINCT ""customer_id"" FROM ""customers"" WHERE ""customer_id"" IS NOT NULL LIMIT 10) LIMIT 50;","SELECT * FROM ""customers"" WHERE user_id IN (SELECT DISTINCT user_id FROM ""customers"" WHERE NOT user_id IS NULL LIMIT 10) LIMIT 50;",False,False,0.0,0.0,24,0.16216216216216217,0.0,2,single_column,subquery,42703,"column ""customer_id"" does not exist
LINE 1: ...ustomers"" WHERE ""customer_id"" IN (SELECT DISTINCT ""customer_...
                                                             ^
","column ""customer_id"" does not exist
LINE 1: ...ustomers"" WHERE ""customer_id"" IN (SELECT DISTINCT ""customer_...
                                                             ^
",ced3b44f150c493e5689c414543bbdeffc2f1c17,945c1a095af2be22e20c51fad9cbeeca150f1b6a
SDR-42-0033,42,Gemma3_27b,"SELECT ""unit_price"", COUNT(*) AS cnt FROM ""products"" WHERE ""unit_price"" IS NOT NULL GROUP BY ""unit_price"" ORDER BY cnt DESC LIMIT 50;","SELECT oi.""unit_price"", COUNT(*) AS cnt FROM ""order_items"" oi WHERE oi.""unit_price"" IS NOT NULL GROUP BY oi.""unit_price"" ORDER BY cnt DESC LIMIT 50;","SELECT price, COUNT(*) AS cnt FROM ""products"" WHERE NOT price IS NULL GROUP BY price ORDER BY cnt DESC LIMIT 50;",True,False,0.0,0.0,43,0.2905405405405405,8.992295503616333,2,multi_column,aggregation,42703,"column ""unit_price"" does not exist
LINE 1: SELECT ""unit_price"", COUNT(*) AS cnt FROM ""products"" WHERE ""...
               ^
",,4750b967ad3d5e50d5223a8b82e602923979b595,8ffc2f2baf3fbf0c9a1199eb0c048e0bcb32bcea
SDR-42-0033,42,DeepSeek_7b,"SELECT ""unit_price"", COUNT(*) AS cnt FROM ""products"" WHERE ""unit_price"" IS NOT NULL GROUP BY ""unit_price"" ORDER BY cnt DESC LIMIT 50;","SELECT ""unit_price"", COUNT(*) AS cnt FROM ""order_items"" WHERE ""unit_price"" IS NOT NULL GROUP BY ""unit_price"" ORDER BY cnt DESC LIMIT 50;","SELECT price, COUNT(*) AS cnt FROM ""products"" WHERE NOT price IS NULL GROUP BY price ORDER BY cnt DESC LIMIT 50;",True,False,0.0,0.0,31,0.22794117647058823,10.986857414245605,2,multi_column,aggregation,42703,"column ""unit_price"" does not exist
LINE 1: SELECT ""unit_price"", COUNT(*) AS cnt FROM ""products"" WHERE ""...
               ^
",,4750b967ad3d5e50d5223a8b82e602923979b595,5e010e9f8218bc9acdf0c92b4bccf4b8520b7a15
